date,sold_or_return,product_id,product,unit_price,no_of_units,sales_price,category
7/12/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
7/12/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
7/13/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/13/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/13/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/13/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/13/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/13/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
7/13/2023,Sold,4527,ICE CREAM,150,3,450,DESSERT
7/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/14/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
7/14/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
7/14/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
7/15/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
7/15/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
7/15/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
7/16/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
7/16/2023,Sold,4527,ICE CREAM,150,3,450,DESSERT
7/16/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
7/17/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/17/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/17/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/17/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
7/17/2023,Sold,4527,ICE CREAM,150,3,450,DESSERT
7/18/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/18/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/18/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/18/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/18/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
7/18/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
7/18/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
7/19/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/19/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/19/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
7/20/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/20/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/20/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/20/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/20/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
7/20/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
7/20/2023,Sold,4527,ICE CREAM,150,3,450,DESSERT
7/20/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,9,450,BEVERAGE
7/21/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/21/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/21/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/21/2023,Sold,4108,HOT MILK COFFEE,150,3,450,BEVERAGE
7/21/2023,Sold,4527,ICE CREAM,150,3,450,DESSERT
7/21/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
7/22/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/22/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/22/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
7/22/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
7/23/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/23/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/23/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/23/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
7/23/2023,Sold,4527,ICE CREAM,150,3,450,DESSERT
7/23/2023,Sold,4527,ICE CREAM,150,3,450,DESSERT
7/23/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
7/23/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
7/25/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
7/25/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
7/25/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
7/25/2023,Sold,4411,SCAN WATER BOTTLE 500 ML,90,5,450,BEVERAGE
7/26/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/26/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/26/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/26/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/26/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
7/27/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
7/28/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
7/28/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
7/28/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
7/29/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/29/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
7/30/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
7/31/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/31/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/31/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/31/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/31/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/31/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
7/31/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
8/1/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/2/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/2/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/2/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/2/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/3/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/3/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/4/2023,Sold,4108,HOT MILK COFFEE,150,3,450,BEVERAGE
8/4/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
8/4/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
8/5/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/5/2023,Sold,4527,ICE CREAM (Vanilla),150,3,450,DESSERT
8/6/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/6/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/7/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
8/7/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/8/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/8/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/8/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/8/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/8/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
8/8/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
8/9/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/9/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/9/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/9/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/9/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/10/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/10/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/10/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/10/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/10/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/10/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
8/10/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
8/10/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/10/2023,Sold,4411,SCAN WATER BOTTLE 500 ML,90,5,450,BEVERAGE
8/11/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/11/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/11/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/11/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/11/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/11/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
8/11/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
8/12/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/12/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/12/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/12/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
8/13/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/13/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/13/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/13/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/14/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/14/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/14/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/14/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/14/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/15/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/15/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/15/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/15/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/16/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/16/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/16/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/16/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
8/17/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/17/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/17/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/17/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/17/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
8/17/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
8/17/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/17/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/17/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
8/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,9,450,BEVERAGE
8/18/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/18/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/18/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/18/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/18/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/18/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/18/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/18/2023,Sold,4527,ICE CREAM (Vanilla),150,3,450,DESSERT
8/18/2023,Sold,4527,ICE CREAM (Vanilla),150,3,450,DESSERT
8/18/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/19/2023,Sold,4108,HOT MILK COFFEE,150,3,450,BEVERAGE
8/20/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/20/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/20/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/20/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
8/21/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/21/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/21/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/21/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/21/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/21/2023,Sold,4527,ICE CREAM (Vanilla),150,3,450,DESSERT
8/21/2023,Sold,4527,ICE CREAM (Vanilla),150,3,450,DESSERT
8/21/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
8/22/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/22/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/22/2023,Sold,4411,SCAN WATER BOTTLE 500 ML,90,5,450,BEVERAGE
8/23/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/23/2023,Sold,4527,ICE CREAM (Vanilla),150,3,450,DESSERT
8/24/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/24/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/24/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/24/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/25/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/25/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/25/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/25/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/25/2023,Sold,4527,ICE CREAM (Vanilla),150,3,450,DESSERT
8/25/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/26/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/26/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/26/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/27/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/28/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/28/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/28/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/29/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/29/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/29/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/29/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/29/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/29/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/30/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/30/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/30/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/30/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/30/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
8/31/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/31/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/31/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
8/31/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
8/31/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
9/1/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/1/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/1/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/1/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
9/2/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/3/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/3/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/4/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/4/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/5/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/5/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/5/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/5/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/6/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/6/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/6/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/7/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/7/2023,Sold,4108,HOT MILK COFFEE,150,3,450,BEVERAGE
9/8/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/8/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/8/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/8/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/8/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/8/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/9/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/9/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
9/10/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/10/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/10/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/11/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/11/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/11/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/11/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/11/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/12/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/12/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/12/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/12/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
9/13/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/13/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/14/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/14/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/15/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/15/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/15/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/15/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
9/16/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/16/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/16/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
9/16/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
9/18/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/18/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/19/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/19/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/19/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/19/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/19/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
9/19/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
9/20/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/20/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/20/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/20/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
9/21/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/21/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/21/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/21/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/21/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
9/21/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
9/21/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
9/21/2023,Sold,4411,SCAN WATER BOTTLE 500 ML,90,5,450,BEVERAGE
9/22/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/22/2023,Sold,9301,CHICKEN NOODLES,450,1,450,NOODLES
9/22/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/22/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/22/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
9/23/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
9/24/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/25/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/25/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
9/25/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
9/25/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
9/25/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
9/26/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
9/26/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
9/27/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
9/30/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/1/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/1/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/1/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/1/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
10/1/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
10/2/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/2/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/2/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/2/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
10/3/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/3/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/4/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/5/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/5/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/6/2023,Sold,4527,ICE CREAM (Vanilla),150,3,450,DESSERT
10/6/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
10/7/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
10/12/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/12/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/13/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
10/14/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/14/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/14/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/15/2023,Sold,4108,HOT MILK COFFEE,150,3,450,BEVERAGE
10/15/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/16/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/16/2023,Sold,4108,HOT MILK COFFEE,150,3,450,BEVERAGE
10/16/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/16/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/16/2023,Sold,5105,LEMON MOJITO,150,3,450,BEVERAGE
10/17/2023,Sold,4108,HOT MILK COFFEE,150,3,450,BEVERAGE
10/17/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
10/18/2023,Sold,4108,HOT MILK COFFEE,150,3,450,BEVERAGE
10/18/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/19/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/20/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/20/2023,Sold,4106,MILK TEA,150,3,450,BEVERAGE
10/22/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/23/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/25/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/25/2023,Sold,4527,ICE CREAM (Vanilla),150,3,450,DESSERT
10/26/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/26/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/26/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/29/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
10/30/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/31/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
10/31/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
11/1/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
11/2/2023,Sold,4108,HOT MILK COFFEE,150,3,450,BEVERAGE
11/2/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
11/2/2023,Sold,4101,ICED COFFEE,150,3,450,BEVERAGE
11/3/2023,Sold,4108,HOT MILK COFFEE,150,3,450,BEVERAGE
11/8/2023,Sold,2110,CHICKEN SOUP,150,3,450,SOUP
