"id","category","date","sold_or_return","product_id","product_name","unit_price","no_of_units","sales_price"
"3336","BEVERAGE","12/11/2023","Sold","4101","ICED COFFEE","150","1","150"
"3337","BEVERAGE","12/11/2023","Sold","4101","ICED COFFEE","150","1","150"
"3338","BEVERAGE","12/11/2023","Sold","4107","HOT COFFEE","60","2","120"
"3339","BEVERAGE","12/11/2023","Sold","4103","TEA","60","1","60"
"3340","BEVERAGE","12/11/2023","Sold","4105","STRAWBERRY MILK SHAKE","250","3","750"
"3341","BEVERAGE","12/11/2023","Return","4101","Return-  ICED COFFEE","-150","1","-150"
"3342","BEVERAGE","12/11/2023","Sold","4520","CHOCO MILK SHAKE","250","1","250"
"3343","BEVERAGE","12/11/2023","Sold","4106","MILK TEA","150","1","150"
"3344","BEVERAGE","12/11/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","3","150"
"3345","BEVERAGE","12/11/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","1","50"
"3346","BEVERAGE","12/12/2023","Sold","4105","STRAWBERRY MILK SHAKE","250","1","250"
"3347","BEVERAGE","12/12/2023","Sold","4107","HOT COFFEE","60","2","120"
"3348","BEVERAGE","12/12/2023","Sold","4105","STRAWBERRY MILK SHAKE","250","2","500"
"3349","BEVERAGE","12/12/2023","Sold","4107","HOT COFFEE","60","2","120"
"3350","BEVERAGE","12/12/2023","Sold","4520","CHOCO MILK SHAKE","250","2","500"
"3351","BEVERAGE","12/12/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","1","50"
"3352","BEVERAGE","12/12/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","1","50"
"3353","BEVERAGE","12/12/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","2","100"
"3354","BEVERAGE","12/12/2023","Sold","4520","CHOCO MILK SHAKE","250","1","250"
"3355","BEVERAGE","12/12/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","1","50"
"3356","BEVERAGE","12/12/2023","Sold","4104","GREEN TEA","60","1","60"
"3357","BEVERAGE","12/12/2023","Sold","4107","HOT COFFEE","60","1","60"
"3358","BEVERAGE","12/12/2023","Sold","4520","CHOCO MILK SHAKE","250","3","750"
"3359","BEVERAGE","12/12/2023","Sold","4101","ICED COFFEE","150","2","300"
"3360","BEVERAGE","12/12/2023","Sold","4520","CHOCO MILK SHAKE","250","1","250"
"3361","BEVERAGE","12/12/2023","Sold","4101","ICED COFFEE","150","1","150"
"3362","BEVERAGE","12/12/2023","Sold","4101","ICED COFFEE","150","1","150"
"3363","BEVERAGE","12/12/2023","Sold","4520","CHOCO MILK SHAKE","250","1","250"
"3364","BEVERAGE","12/12/2023","Sold","4101","ICED COFFEE","150","1","150"
"3365","BEVERAGE","12/12/2023","Sold","4101","ICED COFFEE","150","1","150"
"3366","BEVERAGE","12/12/2023","Sold","4107","HOT COFFEE","60","1","60"
"3367","BEVERAGE","12/12/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","1","50"
"3368","BEVERAGE","12/12/2023","Sold","4101","ICED COFFEE","150","1","150"
"3369","BEVERAGE","12/12/2023","Sold","4108","HOT MILK COFFEE","150","2","300"
"3370","BEVERAGE","12/12/2023","Sold","4106","MILK TEA","150","2","300"
"3371","BEVERAGE","12/12/2023","Sold","4107","HOT COFFEE","60","1","60"
"3372","BEVERAGE","12/12/2023","Sold","4106","MILK TEA","150","5","750"
"3373","BEVERAGE","12/12/2023","Sold","4106","MILK TEA","150","1","150"
"3374","BEVERAGE","12/12/2023","Sold","4103","TEA","60","2","120"
"3375","BEVERAGE","12/12/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","2","100"
"3376","BEVERAGE","12/12/2023","Sold","4103","TEA","60","1","60"
"3377","BEVERAGE","12/12/2023","Sold","4101","ICED COFFEE","150","2","300"
"3378","BEVERAGE","12/12/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","4","200"
"3379","BEVERAGE","12/12/2023","Sold","4105","STRAWBERRY MILK SHAKE","250","1","250"
"3380","BEVERAGE","12/12/2023","Sold","4104","GREEN TEA","60","1","60"
"3381","BEVERAGE","12/13/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","1","50"
"3382","BEVERAGE","12/13/2023","Sold","4107","HOT COFFEE","60","2","120"
"3383","BEVERAGE","12/1/2023","Sold","4105","STRAWBERRY MILK SHAKE","250","1","250"
"3384","BEVERAGE","12/1/2023","Sold","5201","VANILLA MILK SHAKE","200","1","200"
"3385","BEVERAGE","12/1/2023","Sold","4101","ICED COFFEE","150","1","150"
"3386","BEVERAGE","12/1/2023","Sold","4101","ICED COFFEE","150","1","150"
"3387","BEVERAGE","12/1/2023","Sold","4106","MILK TEA","150","1","150"
"3388","BEVERAGE","12/1/2023","Sold","4106","MILK TEA","150","1","150"
"3389","BEVERAGE","12/1/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","2","100"
"3390","BEVERAGE","12/1/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","1","50"
"3391","BEVERAGE","12/1/2023","Sold","4101","ICED COFFEE","150","1","150"
"3392","BEVERAGE","12/1/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","1","50"
"3393","BEVERAGE","12/1/2023","Sold","4520","CHOCO MILK SHAKE","250","5","1250"
"3394","BEVERAGE","12/1/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","1","50"
"3395","BEVERAGE","12/1/2023","Sold","4101","ICED COFFEE","150","1","150"
"3396","BEVERAGE","12/1/2023","Return","4101","Return-  ICED COFFEE","-150","1","-150"
"3397","BEVERAGE","12/1/2023","Sold","4101","ICED COFFEE","150","1","150"
"3398","BEVERAGE","12/1/2023","Sold","4105","STRAWBERRY MILK SHAKE","250","1","250"
"3399","BEVERAGE","12/1/2023","Sold","4411","SCAN WATER BOTTLE 500 ML","90","1","90"
"3400","BEVERAGE","12/1/2023","Sold","4411","SCAN WATER BOTTLE 500 ML","90","1","90"
"3401","BEVERAGE","12/1/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","2","100"
"3402","BEVERAGE","12/1/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","1","50"
"3403","BEVERAGE","12/1/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","3","150"
"3404","BEVERAGE","12/1/2023","Sold","4520","CHOCO MILK SHAKE","250","1","250"
"3405","BEVERAGE","12/1/2023","Sold","4106","MILK TEA","150","1","150"
"3406","BEVERAGE","12/1/2023","Sold","5201","VANILLA MILK SHAKE","200","1","200"
"3407","BEVERAGE","12/1/2023","Sold","4107","HOT COFFEE","60","1","60"
"3408","BEVERAGE","12/1/2023","Sold","4106","MILK TEA","150","1","150"
"3409","BEVERAGE","12/1/2023","Sold","5201","VANILLA MILK SHAKE","200","1","200"
"3410","BEVERAGE","12/1/2023","Sold","4101","ICED COFFEE","150","1","150"
"3411","BEVERAGE","12/1/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","1","50"
"3412","BEVERAGE","12/1/2023","Sold","4101","ICED COFFEE","150","1","150"
"3413","BEVERAGE","12/1/2023","Sold","4106","MILK TEA","150","2","300"
"3414","BEVERAGE","12/1/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","1","50"
"3415","BEVERAGE","12/1/2023","Sold","4101","ICED COFFEE","150","1","150"
"3416","BEVERAGE","12/1/2023","Sold","4105","STRAWBERRY MILK SHAKE","250","1","250"
"3417","BEVERAGE","12/1/2023","Sold","4105","STRAWBERRY MILK SHAKE","250","1","250"
"3418","BEVERAGE","12/1/2023","Sold","4101","ICED COFFEE","150","1","150"
"3419","BEVERAGE","12/1/2023","Sold","4202","SUNQUICK APPLE JUICE","50","1","50"
"3420","BEVERAGE","12/6/2023","Sold","4102","SUNQUICK ORANGE JUICE","50","1","50"
"3421","BEVERAGE","12/6/2023","Sold","4101","ICED COFFEE","150","1","150"
"3422","BEVERAGE","12/6/2023","Sold","5201","VANILLA MILK SHAKE","200","1","200"
"3424","CATERING","6/20/2023","Sold","5311","BUFFET PLATE","1300","70","91000"
"3425","CATERING","4/23/2023","Sold","5523","DINNER PLATE (NON-VEG)","900","100","90000"
"3426","CATERING","4/23/2023","Sold","5525","CHICKEN BITE","2450","8","19600"
"3427","CATERING","4/23/2023","Sold","5526","FISH BITE","1300","8","10400"
"3428","CATERING","4/23/2023","Sold","5527","BREAKFAST PLATE","256","50","12800"
"3429","CATERING","4/23/2023","Sold","5524","DINNER PLATE (VEG)","750","15","11250"
"3430","CATERING","5/19/2023","Sold","5311","BUFFET PLATE","2386","100","238600"
"3431","CATERING","5/19/2023","Sold","5525","DEVILLED CHICKEN 1KG","2600","10","26000"
"3432","CATERING","5/19/2023","Sold","5310","BATTERED VEGETABLE BITE 1KG","1400","5","7000"
"3433","CATERING","5/19/2023","Sold","5308","DEVILLED CHICKPEA 1KG","2000","3","5000"
"3434","CATERING","5/19/2023","Sold","5309","CHOCOLATE GATEAU 1KG","3750","4","15000"
"3435","CATERING","12/7/2023","Sold","1127","Buffet plate","930","25","23250"
"3437","DELIVERY","1/13/2023","Sold","7777","DELIVERY (MUDALI)","120","1","120"
"3438","DELIVERY","1/17/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3439","DELIVERY","1/18/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3440","DELIVERY","1/18/2023","Sold","3333","DELIUVERY (SARATHCHANDRA)","80","1","80"
"3441","DELIVERY","1/23/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3442","DELIVERY","1/23/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3443","DELIVERY","1/24/2023","Sold","3333","DELIUVERY (SARATHCHANDRA)","120","1","120"
"3444","DELIVERY","1/24/2023","Sold","3333","DELIUVERY (SARATHCHANDRA)","120","1","120"
"3445","DELIVERY","1/26/2023","Sold","3323","DELIVERY (JAYATHILAKE)","50","1","50"
"3446","DELIVERY","1/26/2023","Sold","3324","DELIVERY (WUSE)","100","1","100"
"3447","DELIVERY","1/30/2023","Sold","3325","DELIVERY (NADAN)","150","1","150"
"3448","DELIVERY","2/3/2023","Sold","3324","DELIVERY (WUSE)","100","1","100"
"3449","DELIVERY","2/8/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3450","DELIVERY","2/14/2023","Sold","3325","DELIVERY (NADAN)","150","1","150"
"3451","DELIVERY","2/14/2023","Sold","3325","DELIVERY (NADAN)","150","1","150"
"3452","DELIVERY","2/16/2023","Sold","3324","DELIVERY (WUSE)","100","1","100"
"3453","DELIVERY","2/22/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3454","DELIVERY","3/8/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3455","DELIVERY","3/8/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3456","DELIVERY","3/8/2023","Sold","3330","delivery (MARS)","100","1","100"
"3457","DELIVERY","3/8/2023","Return","3330","Return-  delivery (MARS)","-100","1","-100"
"3458","DELIVERY","3/8/2023","Sold","3331","DELIVERY (RAJAWATTA RD.)","150","1","150"
"3459","DELIVERY","3/15/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3460","DELIVERY","3/17/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3461","DELIVERY","3/27/2023","Sold","3332","DELIVERY (PERADENIYA HOSPITAL)","50","1","50"
"3462","DELIVERY","3/27/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3463","DELIVERY","4/4/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3464","DELIVERY","4/21/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3465","DELIVERY","4/27/2023","Sold","3332","DELIVERY (PERADENIYA HOSPITAL)","100","1","100"
"3466","DELIVERY","5/22/2023","Sold","3327","DELIVERY (ART FACULTY)","80","1","80"
"3467","DELIVERY","5/22/2023","Return","3327","Return-  DELIVERY (ART FACULTY)","-80","1","-80"
"3468","DELIVERY","5/22/2023","Sold","3327","DELIVERY (ART FACULTY)","80","1","80"
"3469","DELIVERY","5/22/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3470","DELIVERY","5/26/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3471","DELIVERY","6/27/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3472","DELIVERY","6/27/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3473","DELIVERY","7/8/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3474","DELIVERY","8/28/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3475","DELIVERY","3/14/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3476","DELIVERY","3/30/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3477","DELIVERY","4/6/2023","Sold","3335","DELIVERY (VET FACULTY)","50","1","50"
"3478","DELIVERY","4/6/2023","Return","3335","Return-  DELIVERY (VET FACULTY)","-50","1","-50"
"3479","DELIVERY","10/7/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3480","DELIVERY","1/31/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3481","DELIVERY","1/31/2023","Sold","7777","DELIVERY (MUDALI)","120","1","120"
"3482","DELIVERY","1/31/2023","Sold","3325","DELIVERY (NADAN)","150","1","150"
"3483","DELIVERY","1/31/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3484","DELIVERY","1/31/2023","Sold","3333","DELIUVERY (SARATHCHANDRA)","120","1","120"
"3485","DELIVERY","2/1/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3486","DELIVERY","2/2/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3487","DELIVERY","2/3/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3488","DELIVERY","2/7/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3489","DELIVERY","2/7/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3490","DELIVERY","2/13/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3491","DELIVERY","2/13/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3492","DELIVERY","2/15/2023","Sold","3325","DELIVERY (NADAN)","150","1","150"
"3493","DELIVERY","2/15/2023","Sold","3325","DELIVERY (NADAN)","150","1","150"
"3494","DELIVERY","2/15/2023","Sold","3323","DELIVERY (JAYATHILAKE)","50","1","50"
"3495","DELIVERY","2/15/2023","Sold","3325","DELIVERY (NADAN)","150","1","150"
"3496","DELIVERY","2/15/2023","Sold","3323","DELIVERY (JAYATHILAKE)","50","1","50"
"3497","DELIVERY","2/16/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3498","DELIVERY","2/21/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3499","DELIVERY","2/23/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3500","DELIVERY","2/23/2023","Return","2222","Return-  DELIVERY (MEDICAL FACULTY)","-50","1","-50"
"3501","DELIVERY","2/24/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3502","DELIVERY","2/27/2023","Sold","3324","DELIVERY (WUSE)","100","1","100"
"3503","DELIVERY","3/2/2023","Sold","3327","DELIVERY (ART FACULTY)","80","1","80"
"3504","DELIVERY","3/2/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3505","DELIVERY","4/1/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3506","DELIVERY","4/18/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3507","DELIVERY","5/5/2023","Sold","3333","DELIVERY (SARACHCHANDRA)","120","1","120"
"3508","DELIVERY","5/20/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3509","DELIVERY","5/22/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3510","DELIVERY","5/30/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3511","DELIVERY","6/8/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3512","DELIVERY","6/14/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3513","DELIVERY","6/23/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3514","DELIVERY","6/29/2023","Sold","3332","DELIVERY (PERADENIYA HOSPITAL)","200","1","200"
"3515","DELIVERY","8/3/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3516","DELIVERY","9/16/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3517","DELIVERY","10/22/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3518","DELIVERY","2/28/2023","Sold","7777","DELIVERY (MUDALI)","120","1","120"
"3519","DELIVERY","6/5/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3520","DELIVERY","6/5/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3521","DELIVERY","6/5/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3522","DELIVERY","8/24/2023","Sold","3324","DELIVERY (WUS)","100","1","100"
"3523","DELIVERY","4/2/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3524","DELIVERY","4/2/2023","Return","3322","Return-  DELIVERY (AGRI FACULTY)","-50","1","-50"
"3525","DELIVERY","2/9/2023","Sold","3325","DELIVERY (NADAN)","150","1","150"
"3526","DELIVERY","2/21/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3527","DELIVERY","3/1/2023","Sold","3328","DELIVERY (ERIYAGAMA)","200","1","200"
"3528","DELIVERY","3/21/2023","Sold","3327","DELIVERY (ART FACULTY)","80","1","80"
"3529","DELIVERY","3/22/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3530","DELIVERY","3/22/2023","Sold","3330","delivery (MARS)","100","1","100"
"3531","DELIVERY","3/22/2023","Sold","3325","DELIVERY (NADAN)","150","1","150"
"3532","DELIVERY","3/22/2023","Sold","3326","DELIVERY (HILDA)","120","1","120"
"3533","DELIVERY","5/2/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3534","DELIVERY","5/9/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3535","DELIVERY","9/4/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3536","DELIVERY","3/1/2023","Sold","3327","DELIVERY (ART FACULTY)","80","1","80"
"3537","DELIVERY","3/1/2023","Return","3327","Return-  DELIVERY (ART FACULTY)","-80","1","-80"
"3538","DELIVERY","3/1/2023","Sold","3327","DELIVERY (ART FACULTY)","80","1","80"
"3539","DELIVERY","3/10/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3540","DELIVERY","3/10/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3541","DELIVERY","3/10/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3542","DELIVERY","3/13/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3543","DELIVERY","3/14/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3544","DELIVERY","3/15/2023","Sold","3332","DELIVERY (PERADENIYA HOSPITAL)","200","1","200"
"3545","DELIVERY","3/17/2023","Sold","3324","DELIVERY (WUSE)","100","1","100"
"3546","DELIVERY","3/20/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3547","DELIVERY","3/20/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3548","DELIVERY","3/23/2023","Sold","3333","DELIVERY (AHS)","120","1","120"
"3549","DELIVERY","3/24/2023","Sold","3327","DELIVERY (ART FACULTY)","80","1","80"
"3550","DELIVERY","3/24/2023","Sold","3327","DELIVERY (ART FACULTY)","80","1","80"
"3551","DELIVERY","3/24/2023","Sold","3333","DELIUVERY (SARATHCHANDRA)","120","1","120"
"3552","DELIVERY","3/24/2023","Sold","3326","DELIVERY (HILDA)","120","1","120"
"3553","DELIVERY","3/27/2023","Sold","3325","DELIVERY (NADAN)","150","1","150"
"3554","DELIVERY","3/27/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3555","DELIVERY","3/29/2023","Sold","3324","DELIVERY (WUSE)","100","1","100"
"3556","DELIVERY","3/29/2023","Sold","3322","DELIVERY(WITHIN FACULTY)","50","1","50"
"3557","DELIVERY","3/31/2023","Sold","3327","DELIVERY (ART FACULTY)","80","1","80"
"3558","DELIVERY","4/4/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3559","DELIVERY","4/4/2023","Sold","3332","DELIVERY (PERADENIYA HOSPITAL)","100","1","100"
"3560","DELIVERY","4/24/2023","Sold","3334","DELIVERY(AKBAR)","120","1","120"
"3561","DELIVERY","4/28/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3562","DELIVERY","6/21/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3563","DELIVERY","6/21/2023","Sold","2222","DELIVERY (MEDICAL FACULTY)","50","1","50"
"3564","DELIVERY","4/27/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3565","DELIVERY","5/10/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3566","DELIVERY","5/11/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3567","DELIVERY","5/11/2023","Sold","3333","DELIVERY (AHS FACULTY)","120","1","120"
"3568","DELIVERY","5/13/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3569","DELIVERY","5/17/2023","Sold","3325","DELIVERY (RAMANATHAN)","150","1","150"
"3570","DELIVERY","5/20/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3571","DELIVERY","5/29/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3572","DELIVERY","5/31/2023","Sold","3330","DELIVERY (MARS)","100","1","100"
"3573","DELIVERY","5/31/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3574","DELIVERY","6/3/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3575","DELIVERY","6/3/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3576","DELIVERY","6/26/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3577","DELIVERY","5/25/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3578","DELIVERY","11/25/2023","Sold","3326","DELIVERY (HILDA)","120","1","120"
"3579","DELIVERY","7/25/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3580","DELIVERY","7/27/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3581","DELIVERY","9/22/2023","Sold","3322","DELIVERY (Ground)","100","1","100"
"3582","DELIVERY","9/22/2023","Sold","3322","DELIVERY (Ground)","100","2","200"
"3583","DELIVERY","9/22/2023","Return","3322","Return-  DELIVERY (Ground)","-100","2","-200"
"3584","DELIVERY","10/6/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3585","DELIVERY","7/26/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3586","DELIVERY","8/11/2023","Sold","6666","DELIVERY (WIJEWARDHANA)","50","1","50"
"3587","DELIVERY","8/12/2023","Sold","3322","DELIVERY (AGRI FACULTY)","50","1","50"
"3588","DELIVERY","8/19/2023","Sold","3334","DELIVERY-engineering faculty","460","1","460"
"3589","DELIVERY","8/19/2023","Sold","3334","DELIVERY-engineering faculty","460","1","460"
